frame,cen_arrow,obj_arrow,speed
1114.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1115.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1116.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1117.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1118.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1119.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1120.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1121.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1122.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1123.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1124.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1125.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1126.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1127.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1128.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1129.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1130.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1131.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1132.0,[94.868324 31.622776],[-14.80222803 -98.89840264],0.0
1133.0,[ 5.8721976 99.82744  ],[-38.19019948  92.42028275],0.0
1134.0,[ 5.8721976 99.82744  ],[-38.19019948  92.42028275],0.0
1135.0,[ -0. 100.],[-41.76636841  90.86016988],22.03024685382843
1136.0,[ -0. 100.],[-41.76636841  90.86016988],44.06049370765686
1137.0,[ -0. 100.],[-43.24927434  90.16374143],44.06049370765686
1138.0,[ -0. 100.],[-43.24927434  90.16374143],44.06049370765686
1139.0,[ -0. 100.],[-45.63166476  88.98174628],44.06049370765686
1140.0,[ -0. 100.],[-45.63166476  88.98174628],44.06049370765686
1141.0,[-5.2558827 99.861786 ],[-48.95347567  87.19837854],63.77686858177185
1142.0,[-5.2558827 99.861786 ],[-48.95347567  87.19837854],83.49324345588684
1143.0,[-9.053572 99.589325],[-49.53180714  86.87116945],86.90771659215291
1144.0,[-9.053572 99.589325],[-49.53180714  86.87116945],89.63929510116577
1145.0,[-12.403483  99.22778 ],[-52.79341211  84.92853253],82.12319254875183
1146.0,[-12.403483  99.22778 ],[-52.79341211  84.92853253],74.60708999633789
1147.0,[-16.439898  98.63939 ],[-55.99997478  82.84927776],86.84431314468384
1148.0,[-16.439898  98.63939 ],[-55.99997478  82.84927776],99.08153629302979
1149.0,[-19.611607  98.05807 ],[-59.63240013  80.2743848 ],108.75516271591187
1150.0,[-19.611607  98.05807 ],[-59.63240013  80.2743848 ],118.42878913879395
1151.0,[-24.253565  97.01425 ],[-63.11650199  77.56485787],116.92929983139038
1152.0,[-24.253565  97.01425 ],[-63.11650199  77.56485787],115.42981052398682
1153.0,[-28.734783  95.78263 ],[-65.74580011  75.34911923],117.9496214389801
1154.0,[-28.734783  95.78263 ],[-65.74580011  75.34911923],120.46943235397339
1155.0,[-31.622776  94.86833 ],[-69.56733049  71.8358304 ],119.44913148880005
1156.0,[-31.622776  94.86833 ],[-69.56733049  71.8358304 ],118.42883062362671
1157.0,[-37.13907  92.84767],[-72.21464084  69.17402438],123.8158221244812
1158.0,[-37.13907  92.84767],[-72.21464084  69.17402438],129.2028136253357
1159.0,[-44.721363  89.44272 ],[-75.81851963  65.20392688],144.4643840789795
1160.0,[-44.721363  89.44272 ],[-75.81851963  65.20392688],159.7259545326233
1161.0,[-44.721363  89.44272 ],[-79.26239891  60.97107608],145.45234394073486
1162.0,[-44.721363  89.44272 ],[-79.26239891  60.97107608],131.17873334884644
1163.0,[-49.613895  86.82431 ],[-82.84927776  55.99997478],133.8839864730835
1164.0,[-49.613895  86.82431 ],[-82.84927776  55.99997478],136.58923959732056
1165.0,[-55.470024  83.205025],[-84.58508604  53.34194615],148.15432047843933
1166.0,[-55.470024  83.205025],[-84.58508604  53.34194615],159.7194013595581
1167.0,[-60.971077  79.26239 ],[-87.70197613  48.0454304 ],162.3992142677307
1168.0,[-60.971077  79.26239 ],[-87.70197613  48.0454304 ],165.07902717590332
1169.0,[-64.01843   76.822136],[-90.16374143  43.24927434],151.8558304309845
1170.0,[-64.01843   76.822136],[-90.16374143  43.24927434],138.63263368606567
1171.0,[-70.71068  70.71068],[-93.8953514   34.40440357],165.82131814956665
1172.0,[-70.71068  70.71068],[-93.8953514   34.40440357],193.01000261306763
1173.0,[-70.71068  70.71068],[-95.09230848  30.9427353 ],176.36258840560913
1174.0,[-70.71068  70.71068],[-95.09230848  30.9427353 ],159.71517419815063
1175.0,[-77.19303  63.57072],[-96.96916974  24.43317663],167.99323511123657
1176.0,[-77.19303  63.57072],[-96.96916974  24.43317663],176.2712960243225
1177.0,[-82.40419   56.652885],[-97.99873196  19.90599243],181.9502148628235
1178.0,[-82.40419   56.652885],[-97.99873196  19.90599243],187.62913370132446
1179.0,[-85.74928   51.449585],[-99.42511403  10.70731997],194.47449946403503
1180.0,[-85.74928   51.449585],[-99.42511403  10.70731997],201.3198652267456
1181.0,[-89.44272   44.721355],[-99.99684072  -0.79488745],197.15714120864868
1182.0,[-89.44272   44.721355],[-99.99684072  -0.79488745],192.99441719055176
1183.0,[-91.61572   40.081894],[-99.68253969  -7.96186419],208.36383247375488
1184.0,[-91.61572   40.081894],[-99.68253969  -7.96186419],223.733247756958
1185.0,[-94.17419   33.633644],[-98.82610509 -15.27746552],215.61411094665527
1186.0,[-94.17419   33.633644],[-98.82610509 -15.27746552],207.49497413635254
1187.0,[-96.47638   26.311743],[-97.47395545 -22.33445788],204.5379467010498
1188.0,[-96.47638   26.311743],[-97.47395545 -22.33445788],201.58091926574707
1189.0,[-98.38699  17.88855],[-95.41107994 -29.94538068],208.93504858016968
1190.0,[-98.38699  17.88855],[-95.41107994 -29.94538068],216.28917789459229
1191.0,[-99.58932    9.053577],[-92.74686337 -37.39009675],220.01244020462036
1192.0,[-99.58932    9.053577],[-92.74686337 -37.39009675],223.73570251464844
1193.0,[-100.    0.],[-89.41082086 -44.78509922],235.5549488067627
1194.0,[-100.    0.],[-89.41082086 -44.78509922],247.37419509887695
1195.0,[-99.80525   -6.237835],[-85.56320379 -51.75845976],245.28501892089844
1196.0,[-99.80525   -6.237835],[-85.56320379 -51.75845976],243.19584274291992
1197.0,[-98.63939  -16.439898],[-80.83230365 -58.87392195],250.97531032562256
1198.0,[-98.63939  -16.439898],[-80.83230365 -58.87392195],258.7547779083252
1199.0,[-97.34171  -22.903944],[-75.457081   -65.62186318],252.62233114242554
1200.0,[-97.34171  -22.903944],[-75.457081   -65.62186318],246.48988437652588
1201.0,[-93.97934 -34.17432],[-69.73324965 -71.67477864],255.02440452575684
1202.0,[-93.97934 -34.17432],[-69.73324965 -71.67477864],263.5589246749878
1203.0,[-90.48187 -42.57971],[-62.83741353 -77.79112713],263.6822633743286
1204.0,[-90.48187 -42.57971],[-62.83741353 -77.79112713],263.80560207366943
1205.0,[-86.82431  -49.613895],[-55.65602136 -83.08072753],268.8678059577942
1206.0,[-86.82431  -49.613895],[-55.65602136 -83.08072753],273.93000984191895
1207.0,[-81.373344 -58.12382 ],[-47.98706418 -87.73392543],273.44271755218506
1208.0,[-81.373344 -58.12382 ],[-47.98706418 -87.73392543],272.9554252624512
1209.0,[-76.33863 -64.59423],[-39.54772634 -91.84757668],277.7717185020447
1210.0,[-76.33863 -64.59423],[-39.54772634 -91.84757668],282.5880117416382
1211.0,[-70.71068 -70.71068],[-30.84652034 -95.12356271],272.23944568634033
1212.0,[-70.71068 -70.71068],[-30.84652034 -95.12356271],261.8908796310425
1213.0,[-62.469505 -78.08688 ],[-21.77719175 -97.59996885],267.7591152191162
1214.0,[-62.469505 -78.08688 ],[-21.77719175 -97.59996885],273.62735080718994
1215.0,[-55.470024 -83.205025],[-12.24685487 -99.24723949],275.8558487892151
1216.0,[-55.470024 -83.205025],[-12.24685487 -99.24723949],278.08434677124023
1217.0,[-46.788776 -88.378784],[ -2.70171613 -99.96349699],278.0843439102173
1218.0,[-46.788776 -88.378784],[ -2.70171613 -99.96349699],278.08434104919434
1219.0,[-37.139065 -92.84767 ],[  7.00032815 -99.75467611],285.39183712005615
1220.0,[-37.139065 -92.84767 ],[  7.00032815 -99.75467611],292.69933319091797
1221.0,[-27.472124 -96.15239 ],[ 16.72394387 -98.59163099],298.41278171539307
1222.0,[-27.472124 -96.15239 ],[ 16.72394387 -98.59163099],304.12623023986816
1223.0,[-18.42885 -98.28722],[ 26.22953022 -96.49876551],298.82151317596436
1224.0,[-18.42885 -98.28722],[ 26.22953022 -96.49876551],293.51679611206055
1225.0,[-11.0431385 -99.388374 ],[ 35.82186417 -93.36377267],289.9055142402649
1226.0,[-11.0431385 -99.388374 ],[ 35.82186417 -93.36377267],286.29423236846924
1227.0,[   0. -100.],[ 44.656393   -89.47517289],289.15632820129395
1228.0,[   0. -100.],[ 44.656393   -89.47517289],292.01842403411865
1229.0,[  9.053573 -99.58932 ],[ 53.32000731 -84.59891737],287.3042335510254
1230.0,[  9.053573 -99.58932 ],[ 53.32000731 -84.59891737],282.59004306793213
1231.0,[ 19.611618 -98.05807 ],[ 61.29455631 -79.01251399],283.9469404220581
1232.0,[ 19.611618 -98.05807 ],[ 61.29455631 -79.01251399],285.3038377761841
1233.0,[ 28.734789 -95.78262 ],[ 68.60611318 -72.75438979],285.63628005981445
1234.0,[ 28.734789 -95.78262 ],[ 68.60611318 -72.75438979],285.9687223434448
1235.0,[ 38.461536 -92.3077  ],[ 75.35862489 -65.73490439],294.5531659126282
1236.0,[ 38.461536 -92.3077  ],[ 75.35862489 -65.73490439],303.1376094818115
1237.0,[ 44.721367 -89.44271 ],[ 81.19670743 -58.37032382],290.6103358268738
1238.0,[ 44.721367 -89.44271 ],[ 81.19670743 -58.37032382],278.08306217193604
1239.0,[ 53.68755 -84.36615],[ 86.22636414 -50.64596853],281.80517578125
1240.0,[ 53.68755 -84.36615],[ 86.22636414 -50.64596853],285.52728939056396
1241.0,[ 60.000008 -79.99999 ],[ 90.3541674  -42.85002255],276.5477113723755
1242.0,[ 60.000008 -79.99999 ],[ 90.3541674  -42.85002255],267.568133354187
1243.0,[ 66.89648  -74.329414],[ 93.68555311 -34.97166195],266.14544105529785
1244.0,[ 66.89648  -74.329414],[ 93.68555311 -34.97166195],264.7227487564087
1245.0,[ 70.71068 -70.71068],[ 96.28470691 -27.00472581],249.5093550682068
1246.0,[ 70.71068 -70.71068],[ 96.28470691 -27.00472581],234.29596138000488
1247.0,[ 78.08688 -62.4695 ],[ 98.11944565 -19.30218603],246.8232922554016
1248.0,[ 78.08688 -62.4695 ],[ 98.11944565 -19.30218603],259.35062313079834
1249.0,[ 81.9232  -57.34623],[ 99.26929565 -12.06677014],247.64109420776367
1250.0,[ 81.9232  -57.34623],[ 99.26929565 -12.06677014],235.931565284729
1251.0,[ 86.19342 -50.70202],[99.89113878 -4.66480358],236.59998035430908
1252.0,[ 86.19342 -50.70202],[99.89113878 -4.66480358],237.26839542388916
1253.0,[ 89.44272  -44.721355],[99.93248625 -3.67398847],230.9021487236023
1254.0,[ 89.44272  -44.721355],[99.93248625 -3.67398847],224.53590202331543
1255.0,[ 92.30769  -38.461544],[99.9891886   1.47042924],229.41565132141113
1256.0,[ 92.30769  -38.461544],[99.9891886   1.47042924],234.29540061950684
1257.0,[ 94.868324 -31.622786],[99.64930986  8.3674993 ],223.0224380493164
1258.0,[ 94.868324 -31.622786],[99.64930986  8.3674993 ],211.74947547912598
1259.0,[ 95.5779  -29.40858],[98.81939076 15.32083578],199.52361845970154
1260.0,[ 95.5779  -29.40858],[98.81939076 15.32083578],187.2977614402771
1261.0,[ 97.439125 -22.48596 ],[97.65475539 21.53018229],185.1087827682495
1262.0,[ 97.439125 -22.48596 ],[97.65475539 21.53018229],182.91980409622192
1263.0,[ 98.7763    -15.5962515],[-60.33592707 -79.74694919],183.5555920600891
1264.0,[ 98.7763    -15.5962515],[-60.33592707 -79.74694919],184.1913800239563
1265.0,[ 99.122795 -13.216366],[-56.28850308 -82.65352032],170.75346994400024
1266.0,[ 99.122795 -13.216366],[-56.28850308 -82.65352032],157.3155598640442
1267.0,[99.80526   -6.2378244],[-52.06649216 -85.37611138],156.44377613067627
1268.0,[99.80526   -6.2378244],[-52.06649216 -85.37611138],155.57199239730835
1269.0,[100.  -0.],[-47.86255318 -87.80191344],167.31920742988586
1270.0,[100.  -0.],[-47.86255318 -87.80191344],179.06642246246338
1271.0,[100.  -0.],[-44.0080481  -89.79583344],157.56104135513306
1272.0,[100.  -0.],[-44.0080481  -89.79583344],136.05566024780273
1273.0,[99.86178    5.2558846],[-39.99691884 -91.65285856],130.77395582199097
1274.0,[99.86178    5.2558846],[-39.99691884 -91.65285856],125.4922513961792
1275.0,[99.589325  9.05357 ],[-36.24462612 -93.20046715],129.6996567249298
1276.0,[99.589325  9.05357 ],[-36.24462612 -93.20046715],133.90706205368042
1277.0,[98.7763    15.5962515],[-32.54417473 -94.55620916],132.65057373046875
1278.0,[98.7763    15.5962515],[-32.54417473 -94.55620916],131.39408540725708
1279.0,[98.38699  17.888542],[-28.98725559 -95.70652545],119.64683747291565
1280.0,[98.38699  17.888542],[-28.98725559 -95.70652545],107.89958953857422
1281.0,[97.78024  20.952917],[-25.58480524 -96.67170083],117.2711877822876
1282.0,[97.78024  20.952917],[-25.58480524 -96.67170083],126.64278602600098
1283.0,[97.01425  24.253569],[-22.49777134 -97.43639097],121.03478693962097
1284.0,[97.01425  24.253569],[-22.49777134 -97.43639097],115.42678785324097
1285.0,[95.93655 28.21663],[-19.26896221 -98.12597564],116.32540011405945
1286.0,[95.93655 28.21663],[-19.26896221 -98.12597564],117.22401237487793
1287.0,[94.86833 31.62278],[-16.38727469 -98.64814863],108.15417551994324
1288.0,[94.86833 31.62278],[-16.38727469 -98.64814863],99.08433866500854
1289.0,[93.83431  34.570538],[-13.66373971 -99.06211292],101.48056268692017
1290.0,[93.83431  34.570538],[-13.66373971 -99.06211292],103.87678670883179
1291.0,[93.33456 35.89792],[-11.02535684 -99.39034916],98.76021730899811
1292.0,[93.33456 35.89792],[-11.02535684 -99.39034916],93.64364790916443
1293.0,[92.84767  37.139065],[ -8.61386743 -99.62831569],87.47822964191437
1294.0,[92.84767  37.139065],[ -8.61386743 -99.62831569],81.3128113746643
1295.0,[91.61573 40.08188],[ -6.00540159 -99.81951288],78.56267666816711
1296.0,[91.61573 40.08188],[ -6.00540159 -99.81951288],75.81254196166992
1297.0,[89.44272 44.72136],[ -3.73116633 -99.93036775],80.47284722328186
1298.0,[89.44272 44.72136],[ -3.73116633 -99.93036775],85.1331524848938
1299.0,[89.44272 44.72136],[ -1.4656406  -99.98925891],75.7615864276886
1300.0,[89.44272 44.72136],[ -1.4656406  -99.98925891],66.3900203704834
1301.0,[89.44272 44.72136],[  0.81430525 -99.99668448],62.1349915266037
1302.0,[89.44272 44.72136],[  0.81430525 -99.99668448],57.879962682724
1303.0,[87.15756  49.026123],[  2.75868993 -99.96194091],68.50136768817902
1304.0,[87.15756  49.026123],[  2.75868993 -99.96194091],79.12277269363403
1305.0,[86.37789  50.387104],[  4.71021338 -99.88900785],74.25742292404175
1306.0,[86.37789  50.387104],[  4.71021338 -99.88900785],69.39207315444946
1307.0,[86.82432 49.61389],[  6.8244434 -99.7668631],56.7010994553566
1308.0,[86.82432 49.61389],[  6.8244434 -99.7668631],44.01012575626373
1309.0,[84.79983  52.999897],[  8.95085506 -99.59860538],55.84534227848053
1310.0,[84.79983  52.999897],[  8.95085506 -99.59860538],67.68055880069733
1311.0,[83.20502 55.47003],[ 10.88269083 -99.40607145],76.50126564502716
1312.0,[83.20502 55.47003],[ 10.88269083 -99.40607145],85.321972489357
1313.0,[82.40419  56.652885],[ 12.68361431 -99.1923683 ],74.98622632026672
1314.0,[82.40419  56.652885],[ 12.68361431 -99.1923683 ],64.65048015117645
1315.0,[82.21922  56.920994],[ 14.61954279 -98.92557287],60.92218145728111
1316.0,[82.21922  56.920994],[ 14.61954279 -98.92557287],57.19388276338577
1317.0,[80.       60.000004],[ 16.59820703 -98.61287707],65.90165448188782
1318.0,[80.       60.000004],[ 16.59820703 -98.61287707],74.60942620038986
1319.0,[80.       60.000004],[ 18.54671411 -98.26504666],62.774209678173065
1320.0,[80.       60.000004],[ 18.54671411 -98.26504666],50.93899315595627
1321.0,[78.08689 62.4695 ],[ 20.48631541 -97.87906253],51.48981946706772
1322.0,[78.08689 62.4695 ],[ 20.48631541 -97.87906253],52.04064577817917
1323.0,[76.33863 64.59422],[ 22.60470414 -97.41163868],56.009855568408966
1324.0,[76.33863 64.59422],[ 22.60470414 -97.41163868],59.97906535863876
1325.0,[75.25767 65.85046],[ 24.55959958 -96.93722747],63.97376284003258
1326.0,[75.25767 65.85046],[ 24.55959958 -96.93722747],67.96846032142639
1327.0,[70.71068 70.71068],[ 26.61369955 -96.39352155],76.54895281791687
1328.0,[70.71068 70.71068],[ 26.61369955 -96.39352155],85.12944531440735
1329.0,[70.71068 70.71068],[ 28.82441807 -95.75569394],85.12944531440735
1330.0,[70.71068 70.71068],[ 28.82441807 -95.75569394],85.12944531440735
1331.0,[70.71068 70.71068],[ 30.84253027 -95.12485651],75.75791215896606
1332.0,[70.71068 70.71068],[ 30.84253027 -95.12485651],66.38637900352478
1333.0,[70.71068 70.71068],[ 33.66454507 -94.16314781],58.13182210922241
1334.0,[70.71068 70.71068],[ 33.66454507 -94.16314781],49.877265214920044
1335.0,[70.71068 70.71068],[ 36.18169772 -93.22491486],44.90540134906769
1336.0,[70.71068 70.71068],[ 36.18169772 -93.22491486],39.93353748321533
1337.0,[64.01843 76.82213],[ 38.90027339 -92.12365999],47.1554388999939
1338.0,[64.01843 76.82213],[ 38.90027339 -92.12365999],54.37734031677246
1339.0,[60.97107 79.2624 ],[ 41.57597603 -90.94744756],66.08938694000244
1340.0,[60.97107 79.2624 ],[ 41.57597603 -90.94744756],77.80143356323242
1341.0,[60.000004 80.      ],[ 44.6561562  -89.47529108],81.45974278450012
1342.0,[60.000004 80.      ],[ 44.6561562  -89.47529108],85.11805200576782
1343.0,[55.47003 83.20502],[ 47.69122532 -87.89509103],101.76542472839355
1344.0,[55.47003 83.20502],[ 47.69122532 -87.89509103],118.41279745101929
1345.0,[51.449566 85.7493  ],[ 50.80159962 -86.13476346],132.6864652633667
1346.0,[51.449566 85.7493  ],[ 50.80159962 -86.13476346],146.9601330757141
1347.0,[50.387104 86.37789 ],[ 53.99328897 -84.17080697],123.47491979598999
1348.0,[50.387104 86.37789 ],[ 53.99328897 -84.17080697],99.98970651626587
1349.0,[46.78877 88.37879],[ 57.33530209 -81.93084361],100.6293625831604
1350.0,[46.78877 88.37879],[ 57.33530209 -81.93084361],101.26901865005493
1351.0,[44.72135  89.442726],[ 60.54546037 -79.5879842 ],104.5860607624054
1352.0,[44.72135  89.442726],[ 60.54546037 -79.5879842 ],107.90310287475586
1353.0,[37.139065 92.84767 ],[ 63.98640517 -76.84881231],116.19089555740356
1354.0,[37.139065 92.84767 ],[ 63.98640517 -76.84881231],124.47868824005127
1355.0,[35.112335 93.63292 ],[ 67.38061344 -73.89081764],116.72562003135681
1356.0,[35.112335 93.63292 ],[ 67.38061344 -73.89081764],108.97255182266235
1357.0,[31.622787 94.868324],[ 70.87379322 -70.54718588],116.37443232536316
1358.0,[31.622787 94.868324],[ 70.87379322 -70.54718588],123.77631282806396
1359.0,[28.734783 95.78263 ],[ 74.06055036 -67.19400926],120.5124442577362
1360.0,[28.734783 95.78263 ],[ 74.06055036 -67.19400926],117.24857568740845
1361.0,[19.611607 98.05807 ],[ 77.6712598 -62.9855174],138.48119688034058
1362.0,[19.611607 98.05807 ],[ 77.6712598 -62.9855174],159.7138180732727
1363.0,[16.439898 98.63939 ],[ 80.87360843 -58.81716977],144.45227909088135
1364.0,[16.439898 98.63939 ],[ 80.87360843 -58.81716977],129.19074010849
1365.0,[ 7.124701 99.74587 ],[ 83.97451019 -54.29808135],150.81218647956848
1366.0,[ 7.124701 99.74587 ],[ 83.97451019 -54.29808135],172.43363285064697
1367.0,[ -0. 100.],[ 86.85449526 -49.56103967],182.71598982810974
1368.0,[ -0. 100.],[ 86.85449526 -49.56103967],192.9983468055725
1369.0,[ -0. 100.],[ 89.70309209 -44.19677895],183.91051268577576
1370.0,[ -0. 100.],[ 89.70309209 -44.19677895],174.822678565979
1371.0,[-7.669658 99.705444],[ 92.28342637 -38.51972504],169.64064359664917
1372.0,[-7.669658 99.705444],[ 92.28342637 -38.51972504],164.45860862731934
1373.0,[-15.205711  98.83717 ],[ 94.57331826 -32.49442217],177.54270458221436
1374.0,[-15.205711  98.83717 ],[ 94.57331826 -32.49442217],190.62680053710938
1375.0,[-19.611614  98.05807 ],[51.67624469 85.61288299],175.90752840042114
1376.0,[-19.611614  98.05807 ],[51.67624469 85.61288299],161.1882562637329
1377.0,[-28.73479  95.78262],[46.78877204 88.37879163],168.00854015350342
1378.0,[-28.73479  95.78262],[46.78877204 88.37879163],174.82882404327393
1379.0,[-31.622776  94.86833 ],[40.68005415 91.35170055],183.91659021377563
1380.0,[-31.622776  94.86833 ],[40.68005415 91.35170055],193.00435638427734
1381.0,[-44.72136  89.44272],[34.35815313 93.91228521],188.86490980784097
1382.0,[-44.72136  89.44272],[34.35815313 93.91228521],183.69060158729553
1383.0,[-47.409992  88.04711 ],[24.61538462 96.92307692],166.60320460796356
1384.0,[-47.409992  88.04711 ],[24.61538462 96.92307692],149.5158076286316
1385.0,[-54.07576  84.11785],[20.05645113 97.96804973],161.75360441207886
1386.0,[-54.07576  84.11785],[20.05645113 97.96804973],173.99140119552612
1387.0,[-60.971077  79.2624  ],[10.78935989 99.41624471],170.3563642501831
1388.0,[-60.971077  79.2624  ],[10.78935989 99.41624471],166.7213273048401
1389.0,[-70.71068  70.71068],[ 4.71914581 99.88858625],203.96597921848297
1390.0,[-70.71068  70.71068],[ 4.71914581 99.88858625],241.21063113212585
1391.0,[-70.710686  70.71067 ],[-2.30707808 99.97338341],214.4094858605331
1392.0,[-70.710686  70.71067 ],[-2.30707808 99.97338341],192.9685696432589
1393.0,[-77.39573   63.323776],[-10.78935989  99.41624471],213.76895893311485
1394.0,[-77.39573   63.323776],[-10.78935989  99.41624471],234.5693482229708
1395.0,[-82.21921   56.921013],[-20.75042084  97.82341251],235.40528619980796
1396.0,[-82.21921   56.921013],[-20.75042084  97.82341251],236.24122417664512
1397.0,[-88.04711   47.409977],[-27.67511843  96.09416122],244.40496147370322
1398.0,[-88.04711   47.409977],[-27.67511843  96.09416122],252.56869877076133
1399.0,[-91.192154  41.036472],[-34.17430631  93.97934235],235.006930238962
1400.0,[-91.192154  41.036472],[-34.17430631  93.97934235],217.4451617071627
1401.0,[-94.86833   31.622782],[-45.03165309  89.28689837],247.76322073090068
1402.0,[-94.86833   31.622782],[-45.03165309  89.28689837],278.0812797546387
1403.0,[-97.01425   24.253561],[-53.48676504  84.49358535],271.2190160751343
1404.0,[-97.01425   24.253561],[-53.48676504  84.49358535],264.3567523956299
1405.0,[-98.63939  16.43991],[-59.50427241  80.36940689],264.2503967285156
1406.0,[-98.63939  16.43991],[-59.50427241  80.36940689],264.14404106140137
1407.0,[-100.    0.],[-68.75303462  72.61556466],256.3115056355794
1408.0,[-100.    0.],[-68.75303462  72.61556466],246.520836353302
1409.0,[-99.861786   -5.2558856],[-74.48353357  66.72483216],239.58507299423218
1410.0,[-99.861786   -5.2558856],[-74.48353357  66.72483216],232.64930963516235
1411.0,[-99.22779  -12.403471],[-81.22340275  58.33317106],221.66037619113922
1412.0,[-99.22779  -12.403471],[-81.22340275  58.33317106],210.6714427471161
1413.0,[-97.439125 -22.48596 ],[-87.23777435  48.88323563],220.2887213230133
1414.0,[-97.439125 -22.48596 ],[-87.23777435  48.88323563],229.90599989891052
1415.0,[-94.86833  -31.622776],[-90.90648229  41.66547105],235.57124018669128
1416.0,[-94.86833  -31.622776],[-90.90648229  41.66547105],241.23648047447205
1417.0,[-91.914505 -39.39193 ],[-95.17086178  30.70027799],242.1381918589274
1418.0,[-91.914505 -39.39193 ],[-95.17086178  30.70027799],242.8595609664917
1419.0,[-86.82432 -49.61389],[-97.45213853  22.42946045],261.3441038131714
1420.0,[-86.82432 -49.61389],[-97.45213853  22.42946045],279.8286466598511
1421.0,[-82.21922  -56.920998],[-99.04048954  13.81960319],284.21321153640747
1422.0,[-82.21922  -56.920998],[-99.04048954  13.81960319],288.59777641296387
1423.0,[-75.25767  -65.850464],[-99.95269631   3.07546758],291.84547233581543
1424.0,[-75.25767  -65.850464],[-99.95269631   3.07546758],295.093168258667
1425.0,[-70.71068 -70.71068],[-99.70544855  -7.66964989],286.5851340293884
1426.0,[-70.71068 -70.71068],[-99.70544855  -7.66964989],278.07709980010986
1427.0,[-61.394073 -78.93522 ],[-99.32478874 -11.60113533],290.42434215545654
1428.0,[-61.394073 -78.93522 ],[-99.32478874 -11.60113533],302.7715845108032
1429.0,[-54.07576 -84.11785],[-97.83806647 -20.6812173 ],295.4166555404663
1430.0,[-54.07576 -84.11785],[-97.83806647 -20.6812173 ],288.0617265701294
1431.0,[-44.72135  -89.442726],[-95.4986679 -29.6648686],294.44159603118896
1432.0,[-44.72135  -89.442726],[-95.4986679 -29.6648686],300.82146549224854
1433.0,[-37.13907 -92.84767],[-92.33583075 -38.3939365 ],291.7891731262207
1434.0,[-37.13907 -92.84767],[-92.33583075 -38.3939365 ],282.75688076019287
1435.0,[-29.408594 -95.5779  ],[-88.47117791 -46.61384643],287.38544511795044
1436.0,[-29.408594 -95.5779  ],[-88.47117791 -46.61384643],292.014009475708
1437.0,[-17.888542 -98.38699 ],[-83.9059132  -54.40402311],290.304368019104
1438.0,[-17.888542 -98.38699 ],[-83.9059132  -54.40402311],288.5947265625
1439.0,[ -9.053578 -99.58932 ],[-78.8840184  -61.45983763],288.441201210022
1440.0,[ -9.053578 -99.58932 ],[-78.8840184  -61.45983763],288.28767585754395
1441.0,[   0. -100.],[-73.35266141 -67.96607289],283.1849613189697
1442.0,[   0. -100.],[-73.35266141 -67.96607289],278.0822467803955
1443.0,[   0. -100.],[-67.5581326  -73.72854752],253.14708995819092
1444.0,[   0. -100.],[-67.5581326  -73.72854752],228.21193313598633
1445.0,[ 14.142142 -98.99495 ],[-61.81014908 -78.60983062],226.2406857808431
1446.0,[ 14.142142 -98.99495 ],[-61.81014908 -78.60983062],223.77662658691406
1447.0,[ 21.693043 -97.61871 ],[-55.47001962 -83.20502943],208.09298872947693
1448.0,[ 21.693043 -97.61871 ],[-55.47001962 -83.20502943],192.4093508720398
1449.0,[ 28.734783 -95.78263 ],[-49.52866457 -86.87296119],186.262269616127
1450.0,[ 28.734783 -95.78263 ],[-49.52866457 -86.87296119],180.11518836021423
1451.0,[ 36.244625 -93.20047 ],[-43.38632272 -90.09787456],175.9094774723053
1452.0,[ 36.244625 -93.20047 ],[-43.38632272 -90.09787456],171.70376658439636
1453.0,[ 42.28855 -90.61832],[-37.22097756 -92.81486319],196.35030090808868
1454.0,[ 42.28855 -90.61832],[-37.22097756 -92.81486319],220.996835231781
1455.0,[ 47.058823 -88.2353  ],[-31.33774542 -94.96286491],214.2162275314331
1456.0,[ 47.058823 -88.2353  ],[-31.33774542 -94.96286491],208.79174137115479
1457.0,[ 51.449577 -85.74929 ],[-25.66763616 -96.6497411 ],200.90292406082153
1458.0,[ 51.449577 -85.74929 ],[-25.66763616 -96.6497411 ],193.01410675048828
1459.0,[ 58.12382 -81.37335],[-19.94637418 -97.99052075],195.1251997947693
